"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Kuang T.-F.; Qin H.-B.; Li W.-Y.; Yang D.-G.","Kuang, Tian-Feng (57202600797); Qin, Hong-Bo (36659667300); Li, Wang-Yun (56388877100); Yang, Dao-Guo (14032413400)","57202600797; 36659667300; 56388877100; 14032413400","Anisotropic mechanical characteristics of Cu6Sn5 micro-cantilever under bending load","2019","2019 20th International Conference on Electronic Packaging Technology, ICEPT 2019","","","9081252","","","0","10.1109/ICEPT47577.2019.245279","https://www.scopus.com/pages/publications/85084954628?origin=resultslist","Based on the density functional theory (DFT), in this study, the elastic constants of single-crystal Cu6Sn5 and the elastic modulus, shear modulus, bulk modulus, and Poisson's ratio of polycrystalline Cu6Sn5 were calculated first, and the calculated mechanical properties of polycrystalline Cu6Sn5 were close to the previous experimental values. Then, the anisotropic and isotropic mechanical behaviors of Cu6Sn5 micro-cantilevers were characterized by three-dimensional finite element analysis (FEA). Simulation results show that, the maximum values of the first principal stress in the isotropic case and in the anisotropic case are located at the bottom of the micro-cantilever, while the maximum shear stress and maximum equivalent stress are located at the edge of the contact area between the micro-cantilever and the indenter. Compared with the result of isotropic case, crystal orientations have influence on the maximum first principal stress under anisotropic case, while they have limited effect on the maximum values and distributions of maximum shear stress and von Mises stress. © 2019 IEEE.","Anisotropy; Crystal orientation; Cu<sub>6</sub>Sn<sub>5</sub>; Finite element analysis; Micro-cantilever","Anisotropy; Binary alloys; Crystal orientation; Density (specific gravity); Density functional theory; Elastic moduli; Electronics packaging; Nanocantilevers; Shear flow; Shear stress; Single crystals; Tin alloys; Equivalent stress; Experimental values; First principal stress; Maximum shear stress; Mechanical behavior; Mechanical characteristics; Micro-cantilevers; Three dimensional finite element analysis; Copper alloys","Conference paper","Final","","Scopus","2-s2.0-85084954628"
"Chen S.S.; Todd I.","Chen, S.S. (55914962900); Todd, I. (57899505100)","55914962900; 57899505100","Enhanced plasticity in the Zr-Cu-Ni-Al-Nb alloy system by in-situ formation of two glassy phases","2015","Journal of Alloys and Compounds","646","","34257","973","977","23","10.1016/j.jallcom.2015.05.140","https://www.scopus.com/pages/publications/84935420899?origin=resultslist","Abstract By micro-alloying a Zr-Cu-Ni-Al bulk metallic glass with different amount of Nb, the microstructure changes from single-phase to two-glassy-phases and, correspondingly, their room-temperature plastic strain significantly increases from 2 to ∼20%. Theoretical calculations suggest that the enhanced room-temperature plasticity may not only depend on separation length but also on small difference in shear modulus between two glassy phases. © 2015 Elsevier B.V.","Bulk metallic glasses; Elastic modulus; Phase separation; Plasticity; Separation length; Shear bands","Aluminum; Copper alloys; Elastic moduli; Glass; Nickel; Niobium; Niobium alloys; Phase separation; Plasticity; Separation; Shear bands; Zirconium; Zirconium alloys; Bulk metallic glass; Glassy phasis; In-situ formations; Microstructure changes; Room temperature; Room-temperature plasticity; Single phase; Theoretical calculations; Metallic glass","Article","Final","","Scopus","2-s2.0-84935420899"
"Kuokkala Veli-Tapani","Kuokkala, Veli-Tapani (6701377783)","6701377783","CONSTANT AND VARIABLE AMPLITUDE STRAIN CYCLING OF SINGLE CRYSTALLINE COPPER.","1987","Scandinavian Journal of Metallurgy","16","6","","271","274","0","","https://www.scopus.com/pages/publications/0023533262?origin=resultslist","The cyclic behavior of copper single crystals of single and multiple slip orientations was studied under constant and variable plastic strain conditions. The orientation dependence in both test modes was very significant and the current single slip-based theories do not seem to be valid in the case of multiple slip-oriented crystals. In the constant amplitude tests, the change in the apparent shear modulus were also recorded and correlated to the different stages of the development of the dislocation arrangements. The rearrangement of dislocation structures was studied in incremental step tests which again revealed clearly the effects of crystal orientation on both the hardening behavior as well as on the experimental testing procedures.","","CRYSTALS; COPPER SINGLE CRYSTALS; CRYSTAL DISLOCATIONS; CRYSTAL ORIENTATION; STRAIN CYCLING; COPPER AND ALLOYS","Article","Final","","Scopus","2-s2.0-0023533262"
"Li Q.; Wawner F.E.","Li, Qiong (56142711700); Wawner, F.E. (7003884130)","56142711700; 7003884130","Characterization of a cubic phase in an Al-Cu-Mg-Ag alloy","1997","Journal of Materials Science","32","20","","5363","5370","36","10.1023/A:1018675029786","https://www.scopus.com/pages/publications/0031247226?origin=resultslist","The overall objective of this study is to investigate the microstructural stability and mechanical properties of Al-Cu-Mg-Ag alloys subjected to elevated temperatures. The addition of Ag to Al-Cu-Mg alloys with correct Cu-to-Mg ratio has been shown to generate a precipitate phase, designated Ω, which displays superior thermal stability compared with the normally occurring S′ and θ′. Samples produced for this study contained the expected Ω, θ′ and S′. In addition a cubic phase, previously designated σ(Al5Cu6Mg2), was obtained. The σ phase was seen to be a semicoherent and coplanar phase with the Al matrix, i.e., {100}σ//{100}Al and 〈010〉σ//〈010〉Al. The coarsening rate of the a phase was found to be much lower than the θ′ phase at 200°C. An ingot was produced of the σ phase, which was verified by X-ray diffraction. The ultrasonic technique was used to determine Young's modulus and the shear modulus. Estimates for the structural interfacial energy were determined. A hot-stage Vickers hardness measurement on the equilibrium σ phase indicates a high yield strength up to 350°C. The data from the present study indicate that an Al alloy with the σ phase may exhibit superior elevated-temperature stability.","","Elastic moduli; Hardness; High temperature effects; Ingots; Interfacial energy; Mechanical variables measurement; Metallographic microstructure; Phase equilibria; Precipitation (chemical); Thermodynamic stability; X ray diffraction analysis; Yield stress; Aluminum copper magnesium silver alloy; Vickers hardness; Aluminum alloys","Article","Final","","Scopus","2-s2.0-0031247226"
"Choi-Yim H.; Tokarz M.; Bilello J.C.; Johnson W.L.","Choi-Yim, Haein (6603562919); Tokarz, Michelle (8376841800); Bilello, John C. (7005236203); Johnson, William L. (7404847203)","6603562919; 8376841800; 7005236203; 7404847203","Structure and properties of Ni60(Nb100-xTax)34Sn 6 bulk metallic glass alloys","2006","Journal of Non-Crystalline Solids","352","8","","747","755","8","10.1016/j.jnoncrysol.2006.02.003","https://www.scopus.com/pages/publications/33646577188?origin=resultslist","Refractory bulk metallic glasses and bulk metallic glass composites are formed in quaternary Ni-Nb-Ta-Sn alloy system. Alloys of composition Ni60(Nb100-xTax)34Sn 6 (x = 20, 40, 60, 80) alloys were prepared by injection-casting the molten alloys into copper molds. Glassy alloys are formed in the thickness of half mm strips. With thicker strips (e.g., 1 mm), Nb2O5 and Ni3Sn phases and the amorphous phase form an in situ composite. Glass transition temperatures, crystallization temperatures, and ΔTx, defined as Tx1 - Tg (Tx1: first crystallization temperature, Tg: glass transition temperature) of the alloys increase dramatically with increasing Ta contents. These refractory bulk amorphous alloys exhibit high Young's modulus (155-170 GPa), shear modulus (56-63 GPa), and estimated yield strength (3-3.6 GPa). © 2006 Elsevier B.V. All rights reserved.","Amorphous metals; Glass transition; Mechanical properties; Metallic glasses; X-ray diffraction","Amorphous alloys; Composite materials; Copper; Crystal structure; Crystallization; Glass transition; Mechanical properties; X ray diffraction; Amorphous metals; Crystallization temperatures; Metallic glass alloys; Metallic glass","Article","Final","","Scopus","2-s2.0-33646577188"
"Milstein F.; Zhao J.; Maroudas D.","Milstein, Frederick (7003954780); Zhao, Jianhua (57191637324); Maroudas, Dimitrios (7005561148)","7003954780; 57191637324; 7005561148","Atomic pattern formation at the onset of stress-induced elastic instability: Fracture versus phase change","2004","Physical Review B - Condensed Matter and Materials Physics","70","18","184102","1","6","20","10.1103/PhysRevB.70.184102","https://www.scopus.com/pages/publications/12144267353?origin=resultslist","A systematic theoretical study is presented of the stress-induced structural response of initially cubic single crystals to uniaxial [100] loading based on elastic stability analysis and isostress molecular-dynamics simulations through a classical description of interatomic interactions in model metallic crystals. Special emphasis is placed on the study of the atomic pattern formation characteristics in the crystal's structural response to loading at and beyond the onset of elastic instability. The instability is reached at a rigorously defined critical stress level that occurs in association with the vanishing of a shear modulus, i.e., when C22/C 23-1=0, where Crs are stress-dependent elastic moduli. Although the atomic mechanism for the onset of instability is invariant, two divergent atomic processes are found to occur beyond the onset of instability, depending on subtle differences in the elastic properties of the crystals. Our analyses and simulations of a crystal model with the relatively small initial value of C22/C23-1=0.41 (based on the elastic moduli of copper) reveal an inhomogeneous structural transformation mechanism, through the creation of individual rotating domains that lead to formation of a new hexagonal single crystal without loss of strength. This theoretical result is consistent with what is known experimentally for metals with relatively small values of (C22/C23-1), e.g., certain copper alloys and the alkali metals, which can undergo various cubic-to-hexagonal structural transformations. However, a crystal model based on the elastic moduli of nickel, with the larger initial value of C22/C23-1=0.73, fails to exhibit domain rotation beyond the onset of elastic instability and, as a result, the initial destabilization of the crystal structure then leads to fracture.","","copper; article; conformational transition; crystal structure; elasticity; mathematical analysis; molecular dynamics; molecular stability; phase transition; simulation; stress; structure analysis; young modulus","Article","Final","","Scopus","2-s2.0-12144267353"
"Hoover W.G.; De Groot A.J.; Hoover C.G.; Stowers I.F.; Kawai T.; Holian B.L.; Boku T.; Ihara S.; Belak J.","Hoover, William G. (7005851033); De Groot, Anthony J. (7202864381); Hoover, Carol G. (57192658640); Stowers, Irving F. (57101749500); Kawai, Toshio (55465091300); Holian, Brad Lee (7003699544); Boku, Taisuke (7003440372); Ihara, Sigeo (56276013300); Belak, J. (7004151820)","7005851033; 7202864381; 57192658640; 57101749500; 55465091300; 7003699544; 7003440372; 56276013300; 7004151820","Large-scale elastic-plastic indentation simulations via nonequilibrium molecular dynamics","1990","Physical Review A","42","10","","5844","5853","83","10.1103/PhysRevA.42.5844","https://www.scopus.com/pages/publications/35949011544?origin=resultslist","Nonequilibrium indentation simulations for two-dimensional crystals composed of up to 1036 800=720×1440 atoms are described. The forces used include smoothly truncated Lennard-Jones force laws, both with and without added embedded-atom contributions typical of copper or nickel. Both low and intermediate temperatures are considered over a wide range of indentor speeds. Typical microhardness yield strengths for these two-dimensional materials, force divided by projected area, exceed 10% of the shear modulus. For the most part these simulations were carried out on the 64-transputer SPRINT computer at Livermore. © 1990 The American Physical Society.","","","Article","Final","","Scopus","2-s2.0-35949011544"
"Kowalczyk-Gajewska K.; Maździarz M.","Kowalczyk-Gajewska, Katarzyna (7004359095); Maździarz, Marcin (24503240400)","7004359095; 24503240400","Atomistic and mean-field estimates of effective stiffness tensor of nanocrystalline copper","2018","International Journal of Engineering Science","129","","","47","62","6","10.1016/j.ijengsci.2018.04.004","https://www.scopus.com/pages/publications/85046009897?origin=resultslist","The full elasticity tensor for nano-crystalline copper is derived in molecular simulations by performing numerical tests for a set of generated samples of the polycrystalline material. The results are analysed with respect to the anisotropy degree of the overall stiffness tensor resulting from the limited number of grain orientations and their spatial distribution. The dependence of the overall bulk and shear moduli of an isotropized polycrystal on the average grain diameter is analysed. It is found that while the shear modulus decreases with grain size, the bulk modulus shows negligible dependence on the grain diameter and is close to the bulk modulus of a single crystal. A closed-form mean-field model of effective elastic properties for a bulk nano-grained polycrystal with cubic grains, i.e. made of a material with cubic symmetry, is formulated. In the model all parameters are based on the data for a single crystal and on the averaged grain size without any need for additional fitting. It is shown that the proposed model provides predictions of satisfactory qualitative and quantitative agreement with atomistic simulations. © 2018 Elsevier Ltd","Effective medium; Elasticity; Molecular statics; Nano-crystalline copper; Polycrystal","Copper; Elastic moduli; Elasticity; Grain size and shape; Mean field theory; Nanocrystals; Polycrystalline materials; Polycrystals; Shear strain; Single crystals; Stiffness; Tensors; Average grain diameter; Effective elastic property; Effective medium; Effective stiffness tensors; Molecular statics; Nanocrystalline copper; Nanocrystallines; Quantitative agreement; Nanocrystalline materials","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85046009897"
"Chen S.; Cui J.; Xing D.; Bian B.; Hong Z.; Cheng W.; Yuan H.","Chen, Shuangshuang (55914962900); Cui, Jiale (59150510300); Xing, Dong (57216743650); Bian, Bokai (59150890200); Hong, Zeyuan (59150414200); Cheng, Wanlin (59246387300); Yuan, Hefeng (59587817000)","55914962900; 59150510300; 57216743650; 59150890200; 59150414200; 59246387300; 59587817000","Plastic deformation behavior and toughening mechanism of phase-separated Cu-Zr-Al-Nb amorphous alloy; [相分离 Cu-Zr-Al-Nb 非晶合金的塑性变形行为及增韧机理]","2024","Zhongguo Youse Jinshu Xuebao/Chinese Journal of Nonferrous Metals","34","7","","2273","2282","0","10.11817/j.ysxb.1004.0609.2023-44696","https://www.scopus.com/pages/publications/85200406269?origin=resultslist","In this study, Cu48−xZr46.2Al5.8Nbx (x=0, 1.5, 3) amorphous alloys were prepared via copper-mold injection casting method and the effect of Nb element addition on their microstructures and mechanical properties were investigated. The results show that, as the Nb content increases, the alloy composition shifts toward the metastable miscibility gap of the two glassy phases. When the Nb content is 3% (mole fraction), phase separation into Cu-rich and Zr-rich glassy phases takes place during rapid solidification. The bulk amorphous alloy composed of two glassy phases exhibits good mechanical properties, with compressive strength and plastic strain of (2193± 14) MPa and (11.98±2.25)%, respectively. The plastic deformation ability of phase-separated amorphous alloys is closely related to the difference in shear modulus(∆G) between two amorphous phases. When (∆G) is small, the formation dynamics of the “shear transition zones” will be very similar, and they can propagate into adjacent amorphous phase, ultimately leading to the distribution of the shear bands throughout the material surface. © 2024 Central South University of Technology. All rights reserved.","amorphous alloy; phase separation; plasticity; shear band; shear modulus","Amorphous alloys; Compressive strength; Elastic moduli; Glass; Melt spinning; Metallic glass; Metastable phases; Niobium alloys; Phase separation; Plastic deformation; Plasticity; Rapid solidification; Shear strain; Alloy compositions; Amorphous phasis; Casting method; Copper moulds; Glassy phase; Injection casting; Microstructures and mechanical properties; Mold injections; Plastic deformation behavior; Toughening mechanisms; Shear bands","Article","Final","","Scopus","2-s2.0-85200406269"
"El Houdaigui F.; Forest S.; Gourgues A.-F.; Jeulin D.","El Houdaigui, F. (13410592900); Forest, S. (56264933000); Gourgues, A.-F. (9279120600); Jeulin, D. (16447647600)","13410592900; 56264933000; 9279120600; 16447647600","On the size of the Representative Volume Element for isotropic elastic polycrystalline copper","2007","Solid Mechanics and its Applications","144","","","171","180","23","10.1007/978-1-4020-5624-6_17","https://www.scopus.com/pages/publications/65649152471?origin=resultslist","A computational homogenization strategy is developed to determine the number of grains necessary to estimate the effective elastic properties of isotropic polycrystalline copper with a given precision. Finite element simulations of polycrystalline aggregates are presented for both homogeneous and periodic boundary conditions. For different volumes, several realizations are considered. The mean apparent shear modulus and the associated dispersion are estimated as a function of the number of grains. Periodic conditions lead to rapid convergence of the result towards the wanted effective shear modulus. The Representative Volume Element (RVE) size is then related to the evolution of the standard deviation of the apparent shear modulus, via an extension of the notion of integral range A3. For a precision of 1% and 10 realizations, a minimal RVE size of 445 grains is found. The found value A3 = 1.43 can be compared to the integral range for other microstructures and physical properties. © 2007 Springer.","Copper; Finite element; Homogenization; Integral range; Polycrystal; Representative Volume Element","Copper; Elastic moduli; Finite element method; Homogenization method; Nanostructured materials; Polycrystals; Shear strain; Computational homogenization; Effective elastic property; Effective shear modulus; Finite element simulations; Integral range; Periodic boundary conditions; Polycrystalline aggregates; Representative volume element (RVE); Volume measurement","Conference paper","Final","","Scopus","2-s2.0-65649152471"
"Saint-Paul M.; Tholence J.L.; Noël H.; Levet J.C.; Potel M.; Gougeon P.","Saint-Paul, M. (56207724100); Tholence, J.L. (7005396084); Noël, H. (7103299942); Levet, J.C. (6603795250); Potel, M. (7004422858); Gougeon, P. (7005780077)","56207724100; 7005396084; 7103299942; 6603795250; 7004422858; 7005780077","Sound velocity in Bi2Sr2CaCu2O8 single crystals","1990","Physica C: Superconductivity and its applications","166","5-6","","405","407","26","10.1016/0921-4534(90)90035-D","https://www.scopus.com/pages/publications/0025416663?origin=resultslist","Sound velocity and attenuation results for Bi2Sr2CaCu2O8 single crystals are reported. Softening of the longitudinal mode generated in the basal plane has been observed around the superconducting transition. Measurements of the shear modulus C44 are reported. © 1990.","","Bismuth Compounds; Ceramic Materials; Magnetic Properties; Bismuth Strontium Calcium Copper Oxides; High Temperature Superconductors; Oxide Superconductors; Single Crystals; Superconducting Materials","Article","Final","","Scopus","2-s2.0-0025416663"
"Yang Z.; Zhou L.; Wu Y.; Li B.; Shi H.; Li X.; Jiang F.; Lu J.","Yang, Zhongyue (57211846577); Zhou, Liang (55710684900); Wu, Yake (57212156988); Li, Bai (57191268867); Shi, Huantong (59660381800); Li, Xingwen (56038251500); Jiang, Feng (56946124100); Lu, Junyong (56141861300)","57211846577; 55710684900; 57212156988; 57191268867; 59660381800; 56038251500; 56946124100; 56141861300","Effects of temperature and strain rate on mechanical behavior and microstructure evolution of CuNiSiCr alloy","2025","Materials Science and Engineering: A","948","","149312","","","3","10.1016/j.msea.2025.149312","https://www.scopus.com/pages/publications/105019643793?origin=resultslist","The mechanical behavior and microstructural evolution of an aged Cu–2.7Ni–1.34Si–0.6Cr (at. %) alloy were investigated across strain rates of 0.001–8000 s−1 and temperatures of 25–500 °C. Under quasi-static loading, the alloy exhibited excellent strength–ductility balance at room temperature and 300 °C, but severe ductility loss occurred at 500 °C, indicating intermediate temperature embrittlement. High strain rates induced little strengthening due to the alloy's low strain-rate sensitivity, as confirmed by the strain-rate jump tests, but improved the ductility at 500 °C by suppressing the grain-boundary damage. Strengthening mechanism calculation agreed with the measured yield strengths, showing that precipitation (Orowan bypassing) and dislocation hardening dominated at all the temperatures. The softening arose mainly from the temperature-dependent shear modulus decrease. Ductilizing analysis revealed that deformation twins were prevalent at room temperature and 300 °C at all strain rates, and at 500 °C at strain rates beyond 1000 s−1. The phenomenon was explained in terms of stacking-fault energy, grain size, and orientation, consistent with the calculated critical twinning stresses. These results promote understanding of the microstructure and mechanical response of copper alloys under extreme service conditions. © 2025 Elsevier B.V.","CuNiSiCr alloy; Deformation twinning; elevated temperature; High strain rate; Mechanical properties","Chromium alloys; Copper alloys; Ductility; Grain boundaries; Microstructural evolution; Precipitation (chemical); Stacking faults; Strengthening (metal); Ternary alloys; Twinning; Behavior evolution; Cu-Ni-Si-Cr alloy; Deformation twinning; Effects of temperature and strain rate; Elevated temperature; High-strain-rate; Mechanical; Mechanical behavior; Property; Strain-rates; Strain rate","Article","Final","","Scopus","2-s2.0-105019643793"
"Rothman S.D.; Edwards R.J.; Vogler T.J.; Furnish M.D.","Rothman, S.D. (7102965835); Edwards, R.J. (35572179200); Vogler, T.J. (6603983776); Furnish, M.D. (6602259357)","7102965835; 35572179200; 6603983776; 6602259357","Inferring the high-pressure strength of copper by measurement of longitudinal sound speed in a symmetric impact and release experiment","2012","AIP Conference Proceedings","1426","","","104","107","5","10.1063/1.3686232","https://www.scopus.com/pages/publications/84861965044?origin=resultslist","Velocity-time histories of free- or windowed-surfaces have been used to calculate wave speeds and hence deduce the shear moduli for materials at high pressure. This is important to high velocity impact phenomena, e.g. shaped-charge jets, long rod penetrators, and other projectile/armour interactions. Historically the shock overtake method has required several experiments with different depths of material to account for the effect of the surface on the arrival time of the release. A characteristics method, previously used for analysis of isentropic compression experiments, has been modified to account for the effect of the surface interactions, thus only one depth of material is required. This analysis has been applied to symmetric copper impacts performed at Sandia National Laboratory's Star Facility. A shear modulus of 200GPa, at a pressure of ∼180GPa, has been estimated. These results are in broad agreement with previous work by Hayes et al. © 2012 American Institute of Physics.","Copper; shear modulus; yield strength","","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84861965044"
"Korobov A.I.; Brazhkin Yu.A.; Ning W.","Korobov, A.I. (7005348571); Brazhkin, Yu.A. (6602541170); Ning, Wang (8849175100)","7005348571; 6602541170; 8849175100","Nonlinear elasticity in structurally inhomogeneous materials: An experimental study","2005","Acoustical Physics","51","5","","571","577","10","10.1134/1.2042577","https://www.scopus.com/pages/publications/25144447727?origin=resultslist","Experimental results on the propagation of longitudinal and torsional elastic waves in polycrystalline copper under elastoplastic strain are reported. The strain in the interval of 0-0.06 was created by applying heavy tensile loads to the samples. The Young and shear moduli, Poisson ratio, and nonlinear acoustic parameters of longitudinal and torsional elastic waves were measured as functions of the static strain. The nonlinear acoustic parameters were found to behave anomalously in loading-unloading cycles in the plastic strain region. The experimental results are discussed. The nonlinear properties of structurally inhomogeneous materials are explained in terms of the clapping nonlinearity and hysteretic nonlinearity mechanisms. © 2005 Pleiades Publishing, Inc.","","Copper; Elastic moduli; Elastic waves; Poisson distribution; Polycrystalline materials; Tensile stress; Elastoplastic strain; Loading-unloading cycles; Nonlinear elasticity; Tensile loads; Elasticity","Article","Final","","Scopus","2-s2.0-25144447727"
"Krause M.; Zürn M.; Gibmeier J.; Böhlke T.","Krause, Maximilian (57218264322); Zürn, Michael (57222510854); Gibmeier, Jens (55893995200); Böhlke, Thomas (6603029814)","57218264322; 57222510854; 55893995200; 6603029814","Determination of Diffraction Elastic Constants Using the Maximum Entropy Method","2025","Journal of Elasticity","157","1","22","","","2","10.1007/s10659-025-10114-y","https://www.scopus.com/pages/publications/85218111283?origin=resultslist","X-ray diffraction methods are an established technique to analyze residual stresses in polycrystalline materials. Using diffraction, lattice plane distances are measured, from which residual stresses can be calculated by using diffraction elastic constants which can be inferred from experimental measurements or calculated based on micromechanical model assumptions. We consider two different generalizations of existing micromechanical models for the case of texture-free, i.e. statistically isotropic, single-phase polycrystals. The first is based on the singular approximation method of classical micromechanics, from which existing Voigt, Reuss, Hashin-Shtrikman and self-consistent methods are recovered. The second approach, which is newly proposed in this work, is based on the micromechanical Maximum Entropy Method. Both approaches are applied to the problem of calculating diffraction elastic constants of texture-free cubic polycrystals and are found to be consistent with each other in that case. Full-field FFT simulations are used to validate the analytical models by simulating X-ray diffraction measurements of copper. In the simulative setting, many sources of experimental measurement error are not present, which results in a particularly accurate validation of theoretical bounds and approximations. The first core result of the paper is a formulation of diffraction elastic constants for texture-free polycrystals in terms of the macroscopically measurable effective shear modulus. These diffraction elastic constants can be adapted to the properties of a given material sample. The second core result is the validation of the Maximum Entropy Method for X-ray diffraction stress analysis of texture-free single-phase materials as a preliminary step before extending the method to textured and multi-phase materials. © The Author(s) 2025.","Diffraction; Heterogeneous materials; Linear thermoelasticity; Maximum entropy method; Residual stress analysis","Elastic constants; Elastic moduli; Elasticity; Maximum entropy methods; Micromechanics; Polycrystalline materials; Polycrystals; Residual stresses; Shear flow; Shear strain; Textures; Time difference of arrival; X ray diffraction analysis; Diffraction elastic constants; Diffraction lattices; Heterogeneous materials; Lattice-plane; Linear thermoelasticity; Maximum-entropy methods; Micromechanical modelling; Polycrystalline; Residual stress analysis; X-ray diffraction method; Stress analysis","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85218111283"
